id,topic_id,text,type,effectiveness,lang,tok_len
876d6f2c088c,B799DAFE0950,"way dies it help to ask for multiple opinions it will let you see what they would do,",Position,Ineffective,en,18
7bdde2374c9d,B7ACED7ED339,students can benefit by taking online classes or by video conference,Position,Adequate,en,11
98c1f53172d5,B7BD520BE938,seeking multiple opinions can help with making a better choice,Position,Adequate,en,10
5d354d71883a,B87D59512568,"when making a decision, asking for multiple opinions is extremely beneficial.",Position,Effective,en,11
7bfca01ae677,B947F9493FAF,i think that you should seek other peoples opinion on something,Position,Adequate,en,11
44005eb6a472,B948C72229B3,i believe seeking multiple opinions can help someone make a better choice,Position,Effective,en,12
fac271f4c9cc,B962DFFBD558,seeking multiple opinions can help someone make better choices,Position,Adequate,en,9
2ea63b123903,B967FC913839,"we gain many advantages by doing this, compared to if we relied only on our own knowledge.",Position,Effective,en,17
fca7e96fe65e,B996860E00A4,seeking out multiple opinions helps people make the best choices,Position,Adequate,en,10
7364a7d25590,BA0183CB23C5,"in times of a tough decision, seeking multiple opinions will help in making a better choice",Position,Effective,en,16
8a349f48d0ee,BA881F8A8909,"although some believe that students should only have the option of traditional schooling because they are less likely to learn social skills at home, students should be given the opportunity to participate in online schooling",Position,Effective,en,35
e6d713fbfbf2,BB4A53A0A9E0,students who have obstacles such as mental health issues or the lack of local education would greatly benefit and be better accommodated from the opportunity to take classes online and from their home.,Position,Effective,en,33
70ab0634efde,BBBC74680147,i think some students with benefit from distance learning and some wont.,Position,Ineffective,en,12
f6f053f286ac,BBDA39C84AF7,that is why having multiple opinions on a subject is a good thing.,Position,Adequate,en,13
497f79e1d128,BDE08546F7EE,"however, i believe that online classes are very beneficial for students.",Position,Adequate,en,11
e3ebba403ae5,BEE54D4D2B79,"taking one's own advice may be beneficial when common sense is involved, but seeking multiple opinions helps one make a better choice.",Position,Effective,en,22
40e7cb1f7dc9,BF3CC3305C55,seeking multiple opinions can help someone make a better choice.,Position,Adequate,en,10
51fb8c344a71,BF619ADE9BF4,seeking multiple opinions on something can help,Position,Effective,en,7
a5a5974edb70,C0542F9D82BC,why seeking multiple opinions can help someone make a better choice.,Position,Adequate,en,11
93833b536be7,C0611756DF81,it is much better to ask multiple peoples opinions than just one for multiple reasons.,Position,Effective,en,15
d65f0cd61edb,C2A6C69714EC,so why not get the second or maybe third opinion on something it will only help.,Position,Effective,en,16
54d032ca37d6,C38334385924,students will benefit from being abkle to attend classes from home,Position,Adequate,en,11
74f99f966adb,C3A369E86900,it could be better because the answer that the person is giving could be the answer they're looking for.,Position,Adequate,en,19
0fabd0422963,C4FC27B38A8F,"people would seek out multiple people,",Position,Adequate,en,6
09cfdd8e39e4,C555B9B02440,"""when people ask for advice, they will most likely ask multiple people"".",Position,Adequate,en,12
a97871048ff6,C584DEDB2BAB,"asking for advice from different people will be more beneficial than asking for advice from just one person. if you're asking for advice, ask for several opinions, it is more beneficial and will get you the best answer.",Position,Effective,en,38
a8187196629d,C816339C4D91,"nevertheless, while distance teaching is an innovative idea in theory, this method will have a negative impact on students",Position,Effective,en,19
a13d51291631,C8FB2508978A,seeking multiple opinions when seeking for advice can help make a better choice. i agree with this statement,Position,Adequate,en,18
94d9074a7629,CA4E67209D3C,asking advice from multiple people can help you,Position,Adequate,en,8
25082729783d,CA582B3F191F,when people seek multiple opinions it can help someone make better choices,Position,Adequate,en,12
744609b84b69,CCA7A1220DA0,"ask multiple people for advice on your decision,",Position,Adequate,en,8
3e80b7ebcdf1,CE5D744B6D39,seeking multiple opinions help make a better choice,Position,Adequate,en,8
533d197315ee,CE71F3B528C0,there is no harm in asking for advice and this action is a very common thing to do. asking for advice can be very beneficial,Position,Adequate,en,25
2c70789524d2,CF89338D76B5,"while this idea seems promising, it is not a good change for the schooling system because,",Position,Effective,en,16
ba82c35ffd10,D1400AFDC972,so people think others ask more than one person,Position,Ineffective,en,9
be661ec837c2,D1748C4CD7B4,"distance learning is an absolutely essential program that all schools should offer,",Position,Effective,en,12
99de26bcdff2,D234B31FC8C0,"therefor, students would benefit from distance learning",Position,Effective,en,7
d118b3630db6,D26C9B0368D0,"no, students would not benefit from being able to attend classes from home. there is a lot of action students have to take from being home school.",Position,Adequate,en,27
07819a1c930f,D282E21C2DB1,"when there is a decision to be made, it is always important to ask more than one individual for advice",Position,Effective,en,20
fc2d2584d214,D30614F0911F,i am not agree with the idea for students to attend classes from home.,Position,Adequate,en,14
f3a417f7e3bb,D31481D3B465,seeking multiple opinions and advice can help someone make better decisions,Position,Adequate,en,11
e3f8cb75ff37,D326DB3F4FCF,yes becuase students would have more time to there work,Position,Ineffective,en,10
11f7af1d6354,D43178C538DF,"people ask more than one person because they want to hear something good,or b ecuse they want to get better advice form different people.",Position,Adequate,en,24
04babd77a142,D5A0A8C83A60,students will benefit from being able to attend school from home,Position,Adequate,en,11
8d5ad3cc3169,D6E7A5034205,"so when you ask me, what my stance on working at home rather than at school. i would simply answer with, i don't know",Position,Ineffective,en,24
cf6c4ddebf0e,D7301CAAFAB0,learn something from more then one person because they help you dont get in trouble and be a good student or son if you learn from someone us.,Position,Ineffective,en,28
667a8618ff01,D751FAE92161,"as you can clearly see, having a variety of different ideas, opinions, and arguments from many different people is the best way to get your advice, hence why so many people do so.",Position,Adequate,en,33
14ce754ac26b,D786038182B6,being taught online isin't always a good idea,Position,Adequate,en,8
c9f200469de6,D8728E6AF814,"talking and asking for advice from multiple sources is always the way to go when you need help. just think, using one persons experience is nothing compared to a range of different experiences, backgrounds, thoughts, ideas, etc.",Position,Effective,en,37
684f7b171dcb,D8C3DD3A74F1,taking online classes are helpful to students who are not able to attend real classes.,Position,Adequate,en,15
16f7da23bbd6,D9A9EEDB9D0C,i think you should ask 3-5 people there opinion on a problem.,Position,Adequate,en,12
36fb51bdd8c3,D9B24103EA38,"by attending school from home, students would be unfocused and miss out on opportunities that only a physical school can provide. a school provides a specified location completely dedicated to learning.",Position,Effective,en,31
